income,age,debt_ratio,employment_years,credit_history_length,past_defaults,default
75321.6055676938,41,0.7899234818344713,32,4,0,1
84538.66447768615,30,0.7834141541260246,21,29,0,1
57996.918470400946,36,0.11784136391891487,17,29,0,1
55926.524996460685,27,0.5876040979595448,32,14,0,1
42440.34826486878,24,0.3942657794567651,26,11,0,1
43462.3929192028,47,0.4325288012003593,18,14,1,1
55470.422161969465,45,0.7656325913750208,13,13,0,1
67347.31013632356,51,0.34787181722214267,24,27,0,1
78271.69252466499,31,0.8544390485100961,33,29,0,1
43936.4209863931,68,0.24370706109771262,23,4,0,1
89853.77137919044,40,0.6301779386945422,37,2,1,1
54577.527979148625,56,0.6376840536110118,22,2,0,1
59572.654113031276,37,0.3017561291423346,4,11,0,1
45055.76641704353,65,0.35980048717376156,35,22,0,1
20000.0,31,0.7678387940639524,23,5,0,1
77680.907927221,50,0.709444203963962,35,9,0,1
74736.87794184867,55,0.3632767042518077,4,20,0,1
54373.44885763573,61,0.5271652375479471,38,21,0,1
61339.81434449744,58,0.14934423700247637,5,17,0,1
70318.78435408199,42,0.2669967059189034,35,12,0,1
28749.082862269148,63,0.48865644708831935,3,28,0,1
49418.9464530741,68,0.1687789882233693,9,18,1,1
75885.29359243654,47,0.77466588391355,0,3,1,1
34914.21153661501,57,0.6744049680861183,20,5,0,1
65871.15864333259,66,0.8549069365187959,39,28,0,1
32868.3639075319,69,0.6547735247712217,38,21,0,1
69328.59964867053,55,0.8523210978097485,36,20,0,1
59287.17035405033,24,0.5436100445527721,2,14,0,1
27697.363681889812,36,0.5801748888495756,30,16,1,1
83294.78708914343,36,0.8815768437010087,26,26,0,1
45308.168464039016,41,0.6137033174914083,16,19,0,1
43794.95125971238,46,0.12462925508859729,22,9,0,1
64011.38394461886,56,0.6790422213044186,12,17,2,1
82972.7469885743,39,0.8243749537099325,26,22,0,1
39683.56362043206,37,0.7364641998354613,19,7,1,1
61233.59699695943,65,0.5670666181003381,12,10,0,1
68576.33000661146,46,0.637042810474813,23,4,1,1
73862.11214526289,42,0.8921534314013374,2,10,0,1
63528.8311055445,48,0.17252967080747067,9,3,2,1
52659.44321833355,21,0.6337958629065916,0,24,0,1
43448.195587025606,64,0.3267181556564751,12,9,3,1
61722.877660927494,56,0.6120723172689361,13,13,1,1
38557.21976028786,63,0.586098860707151,32,1,0,1
20000.0,57,0.22276546568652966,1,15,0,1
68731.19608315335,22,0.26539731659219135,1,15,1,1
78078.6968217239,37,0.5973036624345708,38,11,1,1
20000.0,60,0.2025839578430193,30,28,0,1
39805.385905801246,58,0.3121447001042583,3,10,0,1
72383.08522010395,41,0.768196438190402,33,25,1,1
101149.90939423398,29,0.36167320480131093,18,7,0,1
60415.87415350816,33,0.4904481250157303,36,1,0,1
45439.94117541731,31,0.8529122681166722,8,7,1,1
56342.0711779032,36,0.2817192710695571,23,5,0,1
87497.5283829637,36,0.41170081388640833,12,26,1,1
47080.71641750929,22,0.5851662204348366,29,29,0,1
44016.15986699493,62,0.7042711436031778,18,29,0,1
50345.12955635935,64,0.8213227093701642,9,23,1,1
40933.42783482575,28,0.8323783900588121,13,16,0,1
62453.40631989591,63,0.7213120594980984,39,28,0,1
92493.56916939121,62,0.2826646692746484,19,25,1,1
66461.58546232058,33,0.11984746403405265,3,8,0,1
54952.92995747425,37,0.40701914428449903,37,22,0,1
54163.77462168912,59,0.21323908079025866,38,2,0,1
28736.18382606686,44,0.6683101179506384,4,8,0,1
77662.19554294318,23,0.6289044694605734,31,28,1,1
58443.25605974396,50,0.13517731329716387,5,14,0,1
56390.401728187484,33,0.7692750233047609,13,4,0,1
123862.15135689722,39,0.29899461303294583,5,24,0,0
65975.05816731372,27,0.44578166039283385,13,15,0,1
44964.178998096315,29,0.6343469883645939,11,7,0,1
51472.84807588914,39,0.4435350294818027,26,20,2,1
82968.91418393509,65,0.4530302422399547,25,8,0,1
62265.40821075529,60,0.1525023962685923,11,27,0,1
31234.440433652668,42,0.421154839408003,7,11,1,1
78384.57869150407,38,0.7118783145759868,9,28,0,1
46637.11828922012,43,0.8321410697492783,15,27,0,1
97465.95552435091,22,0.4307977096506974,25,2,1,1
81600.96131429297,31,0.4388686615032631,7,9,0,1
51053.562086824975,51,0.6621016850589216,28,6,0,1
85620.32723470226,53,0.8542176008842213,19,23,0,1
61357.11021054807,34,0.3136487521914882,16,26,1,1
77055.4735024444,36,0.45211536523034945,18,1,0,1
69694.6563458895,31,0.7367785948418409,16,3,0,1
43072.86690018253,53,0.5877548554992308,38,10,0,1
47129.00335365076,27,0.1884690751711638,0,5,0,1
80599.21635162322,51,0.6021861884498125,28,12,0,1
53304.493357869185,68,0.24939702767786154,13,23,0,1
51927.030735160064,66,0.5081727472627233,16,1,0,1
40897.54841301294,67,0.5232826141283508,12,9,0,1
68471.98131186923,34,0.8009626897799879,28,21,0,1
101250.4983848629,48,0.4699954192099506,33,13,1,1
38649.34171491454,63,0.3235539377887154,26,28,0,1
60484.38913345516,36,0.2847730785728253,32,19,0,1
88244.41110830859,39,0.7994015013474689,28,7,0,1
58407.172175085696,37,0.23680868353458273,36,26,1,1
69047.43592499467,46,0.440694848706515,38,16,0,1
38752.12943706241,26,0.24973849194155762,18,8,0,1
68566.14194415297,63,0.7186432320915003,23,26,0,1
56257.11469990903,69,0.47949811197969516,13,26,0,1
79714.59991359725,29,0.3809149524454497,36,19,0,1
83747.72103129502,37,0.3888797125011735,4,7,0,1
111791.27284037229,51,0.7817713653783835,23,23,1,1
71592.6634642715,32,0.5430191634355505,33,4,0,1
66515.92633164334,43,0.6742942809050109,30,10,1,1
63887.68603154672,25,0.8176308130005476,29,25,2,1
52936.67414378624,63,0.8213933408325137,8,1,0,1
66769.67686923382,56,0.3628072434702906,26,17,0,1
54091.97179721941,56,0.8619610105171083,27,21,1,1
63369.219525392284,23,0.11990070561168437,25,13,2,1
86351.95071215919,44,0.40146844881293253,17,19,1,1
39869.14869440718,37,0.8166390860070732,35,26,1,1
82797.57122258091,59,0.3197095038535863,7,13,0,1
86342.3013467973,46,0.31846516025705474,17,9,0,1
57638.629460178425,24,0.342097828065511,19,5,0,1
20000.0,65,0.5898507078775378,31,23,0,1
47843.56025811135,32,0.4506662204914831,28,1,0,1
85939.89093122218,21,0.681387869082674,17,2,0,1
59542.63875402236,41,0.8159285140517326,6,11,0,1
40013.95535410178,39,0.6393594999542885,0,28,0,1
49904.50157543565,41,0.2635733761580604,27,4,1,1
76812.40053009106,38,0.8461455218884018,32,9,1,1
70934.67136402758,63,0.31159429867798283,3,5,0,1
55221.358016606115,23,0.21991543626252652,19,5,0,1
52663.51176370625,69,0.17197382308876874,35,25,0,1
52164.83701912356,64,0.5507069925329325,30,8,1,1
41551.79631002995,52,0.19100996998452147,37,2,1,1
92307.51378938883,30,0.2110207072901046,27,7,0,0
53553.5906157732,60,0.3400243844763973,2,17,0,1
84343.17041650994,35,0.32532240774757104,5,26,0,1
90426.32103844902,25,0.5833916082657139,22,27,2,1
79966.2179629592,24,0.7533962235781452,6,11,1,1
51367.59374563903,48,0.709079724962314,35,15,0,1
68074.60180673219,24,0.3099875637731814,0,25,0,1
59516.08787218168,35,0.2962483983887839,5,3,1,1
41925.96278539744,37,0.8726332240855741,23,13,0,1
66487.18563443205,64,0.1065889932735681,36,18,0,1
36419.20417680395,23,0.8037764264481727,35,20,0,1
83753.58776923128,30,0.259782815297924,23,20,0,1
50707.65405403214,67,0.8578274584718143,37,3,0,1
64023.19311745679,62,0.3738458278620158,28,2,0,1
65665.75743092284,43,0.45228141911460185,36,5,0,1
54821.900525918456,38,0.6656964911555048,31,20,2,1
71733.8760295055,21,0.5701352411786083,24,5,2,1
50501.92686754951,55,0.35435146376545823,9,13,1,1
77425.94594914488,51,0.5430647326942588,34,28,0,1
33080.40639506503,64,0.684565507490309,24,28,0,1
62527.591590928234,21,0.1338679567219937,26,8,0,1
98778.5799811657,23,0.1089594442045633,31,27,0,0
39993.37350788851,23,0.4664535512583131,11,16,1,1
46445.10058950297,57,0.20546929424281135,3,18,1,1
70278.1569931783,39,0.6314754331717716,25,25,1,1
63591.63563879196,49,0.27124196498194736,2,26,0,1
67012.60198547118,45,0.44628088543653677,16,16,0,1
69783.74260295327,53,0.2581367494994152,8,1,0,1
72694.4293712354,56,0.5387868685992996,28,8,0,1
82193.99683912446,49,0.19284276750765514,0,28,0,1
68196.37313857026,46,0.11848548222998422,17,21,0,1
55174.84690762915,24,0.14090531048535776,19,2,0,1
73451.47402405462,69,0.8634067532122479,33,24,1,1
97997.6386979043,34,0.21382897488874866,27,5,0,0
57347.325072348525,47,0.6667826025094682,34,26,1,1
40509.41390658717,53,0.154340963378261,15,15,0,1
82141.61338573946,42,0.18652828178814573,20,14,0,1
57592.376720928034,68,0.5071010011274678,12,26,0,1
20000.0,23,0.47189674412347493,34,29,0,1
76948.43354300843,43,0.8612642475518957,31,3,0,1
49293.436280921545,41,0.8558683624165899,37,7,0,1
58189.33435391678,61,0.7236869140339721,5,4,1,1
66639.6066113803,43,0.5816814641018798,37,11,1,1
63809.99359558133,24,0.4639682539144089,37,27,0,1
74189.03634278079,41,0.3849428274627369,12,26,0,1
51290.27258860313,57,0.8576700375804444,38,12,0,1
70262.11596352165,63,0.5823270491397484,12,15,0,1
54809.06644832165,51,0.5632580221487956,11,6,1,1
74776.20961775006,41,0.28552089741513187,32,26,0,1
72307.34968026108,46,0.13735825430809045,27,24,0,1
41291.225959108095,61,0.8561508638076355,2,1,1,1
81719.64232350065,55,0.3509882070757232,17,18,0,1
49280.731097719035,58,0.454071218659567,25,14,1,1
76161.15596562291,44,0.1917119548685655,39,29,0,0
67345.7462680268,31,0.7695394639274337,1,24,2,1
96763.67353590246,61,0.1221054662847445,3,7,0,1
55530.68035256296,49,0.7671926096792773,27,10,0,1
53013.66407763605,67,0.21222801023037344,27,9,0,1
59611.60788224535,23,0.8092512901049217,24,2,0,1
53936.40434331449,21,0.6838181098689259,25,8,1,1
75998.838038841,39,0.2317362100058441,1,22,0,1
27673.78783126824,66,0.5526543942875745,33,1,0,1
38926.35161707292,69,0.3501250514841756,29,20,0,1
38643.941568416136,42,0.24258647912926679,20,2,0,1
79006.15183947151,34,0.7873457595288867,36,7,0,1
94212.2674516385,69,0.4228182132057835,22,25,1,1
57911.01562925057,34,0.418834971492306,32,16,0,1
56623.565536199785,64,0.23590933984529602,1,22,0,1
61401.04326226363,36,0.4064525408686229,26,4,0,1
83237.5660521638,53,0.7972934770630802,21,21,0,1
41452.937316188516,33,0.3905029683917087,33,27,2,1
64767.3796546957,58,0.8612828499998305,15,17,1,1
79503.95259564859,69,0.85704711936671,19,29,0,1
70021.8833987969,32,0.21591892744587682,25,4,0,1
63791.63233197487,58,0.24184900281811592,15,29,0,1
80020.92185134282,59,0.7901392562655113,5,26,0,1
20000.0,53,0.4142087351397754,22,3,0,1
73557.50639061816,53,0.10349918582640748,36,9,0,0
46918.486337451526,49,0.3190974557642968,7,22,0,1
23387.342062870863,25,0.578103194556448,5,15,0,1
70224.05199049962,26,0.7394127727679745,36,20,0,1
87473.17090325916,51,0.20671089367460765,21,3,0,1
57251.02970744616,36,0.18843309153338827,5,12,0,1
79057.49094405878,51,0.8376741228578654,31,15,0,1
92245.5651597729,45,0.7009186942580662,16,29,0,1
86298.28907168095,68,0.5718236806224628,37,20,1,1
92799.29058742785,66,0.7153494319967425,16,8,1,1
74842.54982143785,53,0.4430834890453108,36,12,1,1
61508.672778031854,33,0.7067645978473013,22,21,0,1
27960.68376205663,30,0.3974423930196286,12,13,0,1
55078.75023740103,44,0.2952756579940819,31,15,0,1
43135.068093676164,30,0.683210737034375,21,11,0,1
103418.85434995627,61,0.43573783372581465,6,17,0,1
56482.283751353265,51,0.8851016834609559,21,21,0,1
62464.09613568972,33,0.3795881458464808,20,24,0,1
71029.70752080934,23,0.8373819364248528,5,27,2,1
60872.048927449076,54,0.8463700388536636,13,12,0,1
93901.02080861505,69,0.2934823576517969,15,20,0,1
47547.01276531096,48,0.7385769452704107,2,18,1,1
63892.14910474485,39,0.4464596041156521,8,29,1,1
45150.588286039034,43,0.8340197817842785,20,16,1,1
33599.54977558588,65,0.4600994181081911,29,3,0,1
47764.61818189429,52,0.6954429738698928,29,27,1,1
59259.26405903176,33,0.4735739273310383,31,9,0,1
51413.9555096548,53,0.282240604570285,22,7,1,1
46151.58040252288,54,0.25948010315574904,2,19,1,1
31873.650726563323,53,0.44034495540507645,0,5,1,1
58337.888547426104,25,0.704395725611372,2,19,1,1
29905.592519379956,23,0.5840571881446135,36,10,0,1
75201.11927379205,27,0.6509034319204346,6,20,0,1
61648.79505869006,44,0.32586108058555396,2,12,1,1
30848.97001070139,42,0.4851482767660844,35,8,0,1
53815.81845900273,65,0.1355162119754616,2,3,0,1
44956.87188818834,43,0.7540259327664965,3,19,1,1
66383.4902083836,50,0.8919137297918998,30,27,1,1
86809.00892046289,38,0.4255032500997368,1,11,0,1
22496.55060708511,52,0.10877092250523468,13,8,0,1
62300.52158294834,27,0.2358341116407579,36,26,1,1
56797.34408866719,53,0.622021502200335,30,13,0,1
73426.80152900932,25,0.5896634545630873,1,26,1,1
64263.932564753784,69,0.7302917756684352,30,23,0,1
44960.61336522362,48,0.30310720876885455,21,23,1,1
53618.92128666764,28,0.7109055324377073,9,10,0,1
44079.48286393022,35,0.6503872172189358,29,18,0,1
81520.14277197196,24,0.35825159817107466,32,12,0,1
60426.23297343885,54,0.5363905184455696,18,7,0,1
98023.81371506015,25,0.21781904679866138,24,26,0,0
58786.78372370759,53,0.46205160274846613,0,11,0,1
45831.86466179074,25,0.8049578716445128,31,10,0,1
29725.712147743456,58,0.4369531038603126,24,3,1,1
23937.206474881095,54,0.7716533651803376,16,7,1,1
28317.281139890205,46,0.5722026922077555,13,29,0,1
65342.53302022967,21,0.2535013704818854,12,4,0,1
70174.50046459868,24,0.5648849957583172,37,29,0,1
28376.18595935733,59,0.5047866633256508,38,8,0,1
77900.76628152232,46,0.41891306815710727,1,8,0,1
50338.778966331214,53,0.19570435161285626,31,6,0,1
62935.860239710986,53,0.4333669310777839,31,13,0,1
92244.41256510849,28,0.1582099009917017,39,12,0,0
77936.78631731065,40,0.17901524111900102,5,3,1,1
54629.387041883354,36,0.43273322634617284,24,6,1,1
42176.155491694255,41,0.34430518557477097,2,22,0,1
20000.0,65,0.8404354606897788,17,19,0,1
45616.933615151596,46,0.40056464430421646,37,11,0,1
55777.39522344611,43,0.7062864976576801,2,4,1,1
40256.409456976326,38,0.5241980210929942,4,15,0,1
57374.860658153906,51,0.6632685349138684,23,2,0,1
61537.03765917537,62,0.30809278641231935,33,15,0,1
55502.88036383843,32,0.8535239782706633,38,17,1,1
46999.948383530806,21,0.5240707975315392,23,2,0,1
63373.09343933455,62,0.7650592570281998,35,7,0,1
68838.81299138819,29,0.39203655478089083,27,26,0,1
38192.01845114308,23,0.18016907924041964,33,16,0,1
88218.6475949254,46,0.638969318176679,15,5,1,1
58028.23735431476,29,0.1062077186699396,35,16,2,1
60376.99245889695,62,0.4802343812524067,6,25,0,1
74164.28846513115,36,0.2542415221331674,17,19,0,1
64664.32262527003,44,0.6019004035482898,5,2,0,1
79062.7326782649,34,0.8835358985102818,27,15,0,1
65742.48330403649,23,0.4715223250565168,38,4,0,1
47751.25250719124,54,0.7539986052205333,33,2,0,1
67230.07050412204,53,0.5062273495608969,28,27,0,1
37125.475853586766,44,0.49667202488321927,3,23,0,1
62171.19411553047,29,0.8443387945430223,13,10,0,1
59335.40018711078,33,0.8119726949973453,4,22,0,1
55837.662854549206,22,0.7286403721503796,24,24,0,1
57429.24977122139,27,0.3370046026534273,38,29,0,1
22363.019090047215,68,0.5360067325791524,7,5,1,1
49025.50184518077,41,0.279117786644548,14,18,1,1
61856.89802282229,39,0.4551333584372318,18,29,0,1
63197.12783994801,45,0.4873704526078325,10,4,0,1
39446.49718148084,67,0.7653120321354647,19,1,0,1
85314.15681729402,42,0.8168226922599945,35,18,0,1
42676.50303570998,31,0.43169604991718236,17,20,1,1
79389.14401053474,53,0.11416355605858977,13,6,1,1
68543.8872374337,52,0.7894190718314837,37,20,0,1
47075.453803123935,41,0.23942294280108856,24,20,0,1
95506.21785219024,59,0.5975055711123148,15,14,0,1
36127.2633648704,40,0.11997672034730496,17,27,1,1
78383.08347220003,28,0.4196051802084514,0,26,1,1
80011.64636085957,62,0.8887682416922799,39,10,0,1
46587.5958184671,57,0.1805548808830425,0,18,2,1
87849.30600128658,29,0.4389545215997138,0,9,0,1
54999.06970802094,45,0.3457199601519617,20,12,0,1
65773.87258559714,45,0.8240704987106114,24,10,0,1
65206.436775424416,53,0.7954720863258842,26,24,0,1
57313.82517058904,22,0.2901590082449831,9,24,0,1
76216.16546319565,39,0.16495022964034495,11,21,0,1
75869.77441104426,66,0.601710715248894,27,19,0,1
25029.36053523638,40,0.36909496950696785,31,6,0,1
86086.80485756305,62,0.6376675124848504,32,14,0,1
26750.160239286517,61,0.12569580485425158,7,25,1,1
80650.92408683314,62,0.20671938814199153,25,8,1,1
82534.10273655166,49,0.6490977862181146,1,23,1,1
38180.67139569603,26,0.2698965242419982,34,14,0,1
51783.7142409083,37,0.7860701406099213,33,11,0,1
37885.906630281286,45,0.14687271016810835,5,24,0,1
55701.57939422529,58,0.2723855862284597,30,16,0,1
53839.31431628518,24,0.8988481987880549,22,20,1,1
75593.2106453868,50,0.44646088206943413,11,6,0,1
86206.17492239217,40,0.6623725308357148,27,15,0,1
87913.67621579912,23,0.24613043908561094,14,15,0,1
48756.63946843396,43,0.5878949879884302,18,14,0,1
55815.562525109446,38,0.6808848546955348,11,21,0,1
26331.236155581,46,0.35158130869320847,1,12,0,1
43882.59867007622,56,0.7631176895807023,10,2,0,1
79297.03266194915,28,0.5827340627778267,36,8,0,1
92311.65647096463,37,0.4112984076920242,37,19,1,1
35313.02256240156,51,0.5461139146745269,24,14,1,1
48150.71481694211,57,0.5614086779487394,20,5,1,1
59471.88486082146,65,0.23242823415509284,35,24,0,1
65603.22317639213,53,0.4221858958935729,8,27,1,1
43807.92960156708,47,0.37474447041559455,11,9,0,1
68481.2208892818,65,0.4207221780633009,9,13,0,1
50523.21305858168,24,0.7088884707882064,4,9,0,1
59710.95458243442,42,0.4860307259733382,32,14,0,1
70925.684960074,46,0.8522529225914115,4,5,0,1
60128.445396218754,52,0.33494113068674897,15,2,0,1
51272.28218946863,44,0.4325628626279432,36,7,2,1
57807.803921483384,66,0.7295654483832331,36,16,3,1
58232.740815893296,55,0.5368196746566002,28,11,0,1
52599.779402357446,57,0.5376225171395582,17,11,0,1
54824.07874665795,52,0.14267213040414684,28,23,0,1
91972.94341009433,27,0.41887973017476465,5,12,1,1
71218.38895882477,53,0.316586985937386,17,13,0,1
54090.39363941679,51,0.8994680982648923,31,8,0,1
73939.08809021472,32,0.3466840565058482,30,24,0,1
53323.6102048798,31,0.8075972278350908,10,16,0,1
83462.49275173282,44,0.640986988032382,25,21,0,1
67392.84384396188,28,0.37273312735367237,27,1,0,1
57853.95711991542,52,0.5348275026992989,26,13,0,1
68954.33851620555,58,0.772428703959355,18,11,0,1
28582.476958630014,42,0.8066946384247295,26,29,1,1
37464.6506218039,54,0.22831510000491617,19,4,0,1
36121.49987201889,39,0.37165851296653574,2,4,0,1
62858.86189527414,40,0.3681785441708574,15,15,1,1
94650.29998970183,34,0.13363583686075575,38,27,0,0
104626.00292385265,53,0.5785902078815173,28,3,0,1
72761.02202881515,30,0.7838560423937504,14,24,1,1
70016.88949888914,36,0.4052595102604143,29,19,0,1
23978.84531694522,24,0.6920287559873416,39,29,0,1
49146.52400531957,47,0.602160330880592,0,21,0,1
44244.32496183522,48,0.4005189883944007,28,2,0,1
47583.04803497768,63,0.21284783959383768,29,6,0,1
56637.12362830421,36,0.6674590822207739,39,22,0,1
50558.18844605745,53,0.7836521351529924,31,24,1,1
20414.003792484247,68,0.6486835939211935,9,8,0,1
74958.20512235067,39,0.11430278722785446,26,17,0,1
38545.139485203865,41,0.272986315512793,7,5,0,1
64784.93728222299,42,0.15558398790682554,35,2,0,1
101481.65339499948,29,0.5563088796609814,34,26,0,1
41612.30816827153,29,0.70518214307233,35,12,0,1
20000.0,29,0.18846334965492756,35,5,0,1
54279.915562397786,47,0.7706702564747082,24,10,0,1
82019.19269997142,37,0.5444071827163866,19,28,1,1
99166.94908441187,64,0.65197520971338,16,9,0,1
35409.00811095166,65,0.8771214788869169,22,20,0,1
69933.98446473043,28,0.16694479059815787,24,8,0,1
50693.790864398936,36,0.8209792183822314,30,1,0,1
57881.03291391729,38,0.20088215678992746,5,24,0,1
112886.8669403407,53,0.41436704530934587,34,6,0,0
29940.593432096935,21,0.7811509570648915,3,24,0,1
65074.79322989147,32,0.8250033893902946,39,22,0,1
69353.86343530867,26,0.5050973388361163,19,11,0,1
81715.72649878694,61,0.5752837106203401,0,3,0,1
